Date,Open,High,Low,Close,Volume
2022-04-06,1510.69,1523.75,1507.62,1522.9,873777900
2022-04-07,1524.12,1524.92,1502.35,1502.35,727039800
2022-04-08,1504.31,1507.73,1482.0,1482.0,712360900
2022-04-12,1487.86,1490.58,1455.25,1455.25,629961600
2022-04-13,1459.48,1477.2,1448.52,1477.2,636344500
2022-04-14,1483.08,1484.34,1471.75,1472.12,498914000
2022-04-15,1470.53,1478.95,1456.39,1458.56,606633800
2022-04-18,1456.47,1456.47,1425.07,1432.6,753341100
2022-04-19,1435.82,1442.04,1406.45,1406.45,666337000
2022-04-20,1401.63,1410.64,1384.72,1384.72,619272500
2022-04-21,1369.8,1392.33,1356.58,1370.21,741348500
2022-04-22,1378.28,1392.89,1352.43,1379.23,753461700
2022-04-25,1377.83,1382.13,1298.38,1310.92,696873600
2022-04-26,1285.4,1341.34,1261.4,1341.34,673169600
2022-04-27,1331.73,1355.92,1314.81,1353.77,457363500
2022-04-28,1353.48,1358.07,1344.1,1350.99,431624900
2022-04-29,1347.08,1369.31,1343.24,1366.8,506318600
2022-05-04,1366.11,1366.39,1348.68,1348.68,478584000
2022-05-05,1361.62,1362.18,1331.41,1360.68,486348000
2022-05-06,1333.55,1350.09,1328.13,1329.26,480060200
2022-05-09,1313.49,1314.52,1265.54,1269.62,594700900
2022-05-10,1240.93,1293.56,1232.57,1293.56,576228000
2022-05-11,1295.39,1305.17,1277.91,1301.53,353028500
2022-05-12,1290.04,1291.65,1238.05,1238.84,485689700
2022-05-13,1235.03,1237.8,1180.6,1182.77,698929900
2022-05-16,1208.05,1215.96,1170.59,1171.95,518482600
2022-05-17,1164.32,1228.37,1156.54,1228.37,511336600
2022-05-18,1240.06,1249.84,1222.92,1240.76,482632400
2022-05-19,1211.31,1246.66,1211.07,1241.64,434032300
2022-05-20,1241.07,1252.96,1232.33,1240.71,433866800
2022-05-23,1246.56,1246.58,1207.99,1218.81,461263400
2022-05-24,1218.87,1233.38,1203.28,1233.38,449412100
2022-05-25,1238.12,1268.43,1234.17,1268.43,581899800
2022-05-26,1273.8,1278.11,1261.55,1268.57,475682700
2022-05-27,1270.56,1286.99,1269.29,1285.45,540552700
2022-05-30,1290.11,1296.22,1281.27,1293.92,459151100
2022-05-31,1288.63,1297.64,1280.44,1292.68,507075900
2022-06-01,1299.52,1302.25,1286.01,1299.52,471011700
2022-06-02,1288.62,1302.66,1283.32,1288.62,491001100
2022-06-03,1284.62,1292.78,1276.37,1287.98,405499400
2022-06-06,1290.04,1302.14,1281.95,1290.01,512858000
2022-06-07,1285.07,1291.35,1260.92,1291.35,581872400
2022-06-08,1307.91,1316.78,1304.79,1307.91,507697500
2022-06-09,1310.35,1312.44,1300.85,1307.8,405524900
2022-06-10,1298.78,1309.59,1284.08,1284.08,532694800
2022-06-13,1251.08,1261.54,1226.01,1227.04,653835200
2022-06-14,1213.44,1239.36,1211.13,1230.31,489064500
2022-06-15,1231.23,1235.56,1195.19,1213.93,595627900
2022-06-16,1226.96,1246.32,1223.0,1236.63,489216600
2022-06-17,1210.5,1220.41,1191.92,1217.3,642303400
2022-06-20,1218.37,1221.6,1180.4,1180.4,577833800
2022-06-21,1172.98,1189.97,1162.94,1172.47,571071800
2022-06-22,1180.11,1185.86,1162.98,1169.27,487557600
2022-06-23,1162.06,1188.88,1162.06,1188.88,345554900
2022-06-24,1190.82,1196.85,1185.48,1185.48,364235600
2022-06-27,1189.28,1203.51,1187.38,1202.82,398109600
2022-06-28,1202.41,1221.74,1198.99,1218.1,493990900
2022-06-29,1208.11,1219.58,1207.38,1218.09,484930800
2022-06-30,1218.22,1220.51,1197.6,1197.6,442681300
2022-07-01,1198.9,1202.41,1170.95,1198.9,463310500
2022-07-04,1206.47,1208.96,1192.63,1195.53,377655400
2022-07-05,1198.42,1200.99,1181.29,1181.29,524671700
2022-07-06,1167.33,1175.26,1147.63,1149.61,469155400
2022-07-07,1148.97,1166.48,1142.8,1166.48,332805500
2022-07-08,1173.93,1177.18,1164.23,1171.31,406518500
2022-07-11,1161.3,1165.23,1144.55,1155.29,456302500
2022-07-12,1154.31,1174.82,1153.55,1174.82,442983900
2022-07-13,1174.82,1182.21,1170.92,1173.92,490724400
2022-07-14,1170.7,1182.17,1170.04,1182.17,460052000
2022-07-15,1183.15,1189.66,1178.12,1179.25,512558100
2022-07-18,1184.74,1184.93,1174.7,1176.49,448610400
2022-07-19,1176.48,1180.46,1168.99,1178.33,444036800
2022-07-20,1188.12,1198.63,1185.82,1194.14,601098600
2022-07-21,1195.03,1201.91,1194.97,1198.47,500624000
2022-07-22,1199.16,1202.69,1194.76,1194.76,448428100
2022-07-25,1191.43,1198.16,1184.32,1188.5,410066000
2022-07-26,1189.42,1194.15,1184.44,1185.07,388328300
2022-07-27,1180.83,1191.04,1178.58,1191.04,387799200
2022-07-28,1201.77,1214.03,1198.68,1208.12,620546700
2022-07-29,1214.32,1217.84,1206.33,1206.33,537058300
2022-08-01,1231.35,1231.35,1209.04,1231.35,681871300
2022-08-02,1241.62,1241.91,1224.11,1241.62,734388200
2022-08-03,1249.76,1250.2,1232.41,1249.76,702358600
2022-08-04,1252.49,1257.38,1247.38,1254.15,655935800
2022-08-05,1250.25,1253.75,1245.05,1252.74,604391400
2022-08-08,1252.36,1258.84,1252.04,1256.75,634015600
2022-08-09,1260.36,1263.14,1252.84,1258.85,655262300
2022-08-10,1255.69,1260.36,1253.89,1256.5,584384800
2022-08-11,1267.37,1268.03,1245.85,1252.07,765336500
2022-08-12,1250.76,1262.33,1248.65,1262.33,508817800
2022-08-15,1268.56,1274.24,1267.14,1274.2,585580500
2022-08-16,1274.08,1275.93,1271.11,1274.69,569526100
2022-08-17,1276.76,1280.61,1271.97,1275.28,644581600
2022-08-18,1273.45,1283.15,1268.64,1273.66,558424300
2022-08-19,1272.23,1280.0,1263.45,1269.18,568209800
2022-08-22,1264.64,1270.57,1255.83,1260.43,566785900
2022-08-23,1253.45,1270.81,1253.45,1270.81,520796300
2022-08-24,1275.65,1280.36,1272.33,1277.16,519810800
2022-08-25,1280.44,1289.18,1280.28,1288.88,562124700
2022-08-26,1291.34,1295.12,1280.05,1282.57,614354500
2022-08-29,1263.81,1270.8,1249.17,1270.8,793997300
2022-08-30,1274.99,1287.65,1274.0,1279.39,473770000
2022-08-31,1276.32,1285.29,1274.99,1280.51,462420100
2022-09-05,1280.26,1285.7,1275.35,1277.35,466166300
2022-09-06,1277.35,1286.92,1277.35,1277.4,537987600
2022-09-07,1274.68,1275.07,1243.17,1243.17,796593600
2022-09-08,1251.22,1251.36,1234.6,1234.6,557779800
2022-09-09,1241.26,1248.78,1228.54,1248.78,542039800
2022-09-12,1255.0,1257.8,1248.97,1249.62,390724336
2022-09-13,1251.1,1252.35,1243.87,1248.4,410707381
2022-09-14,1229.76,1242.17,1228.51,1240.77,574337899
2022-09-15,1246.92,1250.93,1243.45,1245.66,385727500
2022-09-16,1243.38,1246.17,1230.37,1235.74,326688789
2022-09-19,1231.45,1233.46,1202.07,1205.43,641803999
2022-09-20,1212.08,1218.93,1199.71,1218.93,412723400
2022-09-21,1213.47,1217.28,1204.68,1210.55,325527500
2022-09-22,1200.61,1214.7,1196.64,1214.7,435982100
2022-09-23,1212.61,1216.59,1201.45,1203.28,443208000
2022-09-26,1186.72,1190.27,1159.12,1174.35,701894100
2022-09-27,1177.51,1180.75,1166.44,1166.54,415135800
2022-09-28,1158.53,1162.6,1142.79,1143.62,496730000
2022-09-29,1157.09,1159.49,1126.07,1126.07,415993300
2022-09-30,1115.2,1135.47,1099.44,1132.11,612447100
2022-10-03,1086.44,1126.46,1079.86,1086.44,501911900
2022-10-04,1095.65,1100.42,1069.74,1078.14,513862500
2022-10-05,1092.12,1110.21,1092.12,1104.26,396842100
2022-10-06,1105.31,1106.97,1072.57,1074.52,499954800
2022-10-07,1061.93,1062.23,1022.38,1035.91,788668100
2022-10-10,1019.67,1051.02,1012.94,1042.48,541876100
2022-10-11,1036.39,1036.42,998.64,1006.2,580908400
2022-10-12,1006.1,1039.44,1002.89,1034.81,532825500
2022-10-13,1035.33,1050.99,1025.04,1050.99,402643700
2022-10-14,1066.63,1068.12,1055.29,1061.85,506303900
2022-10-17,1053.46,1054.05,1033.59,1051.58,435723100
2022-10-18,1065.6,1071.74,1057.71,1063.66,466433900
2022-10-19,1065.08,1065.99,1052.29,1060.07,343358600
2022-10-20,1056.14,1065.28,1048.21,1058.45,352499633
2022-10-21,1059.03,1059.03,1013.69,1019.82,642204890
2022-10-24,1021.25,1023.51,977.41,986.15,547149700
2022-10-25,980.33,1011.39,962.45,981.18,626242100
2022-10-26,1000.71,1004.55,984.71,985.92,325134000
2022-10-27,994.82,1028.01,990.48,1028.01,572328800
2022-10-28,1035.41,1044.57,1026.53,1027.36,515678504
2022-10-31,1028.24,1030.32,1005.0,1027.94,581502900
2022-11-01,1033.75,1043.53,1027.39,1033.75,575844000
2022-11-02,1023.19,1034.73,1018.64,1023.19,488346900
2022-11-03,1011.41,1023.95,1010.65,1019.81,404442900
2022-11-04,1008.23,1009.96,974.61,997.15,694725300
2022-11-07,989.74,996.18,969.61,975.19,534028098
2022-11-08,960.93,981.86,956.97,981.65,542470500
2022-11-09,983.62,994.79,977.93,985.59,466326374
2022-11-10,974.76,976.31,935.78,947.24,637622500
2022-11-11,954.95,966.7,949.49,954.53,646268900
2022-11-14,939.94,945.29,923.53,941.04,599293000
2022-11-15,926.08,929.06,900.17,911.9,682787797
2022-11-16,876.0,945.42,873.78,942.9,934066100
2022-11-17,952.91,972.88,950.9,969.26,589534338
2022-11-18,967.18,971.77,939.73,969.33,839360900
2022-11-21,971.58,973.19,956.77,960.65,522703800
2022-11-22,953.78,985.28,948.52,952.12,978712600
2022-11-23,947.81,958.61,942.02,946.0,488928200
2022-11-24,941.44,950.03,934.31,947.71,435348423
2022-11-25,956.62,971.46,955.53,971.46,554365940
2022-11-28,979.68,1006.22,979.48,1005.69,872397100
2022-11-29,1010.57,1032.16,998.56,1032.16,1101690200
2022-11-30,1037.44,1048.42,1021.54,1048.42,956511200
2022-12-01,1036.28,1066.28,1035.62,1036.28,1263319700
2022-12-02,1080.01,1080.01,1030.81,1080.01,1014240600
2022-12-05,1090.97,1099.45,1082.59,1093.67,1112166795
2022-12-06,1088.9,1089.63,1048.69,1048.69,1356936200
2022-12-07,1046.72,1059.79,1034.92,1041.02,827930300
2022-12-08,1055.21,1078.09,1045.98,1050.53,873712400
2022-12-09,1056.85,1061.21,1041.39,1051.81,725620299
2022-12-12,1059.55,1065.16,1032.07,1032.07,808782100
2022-12-13,1035.76,1047.45,1026.3,1047.45,735828900
2022-12-14,1062.18,1062.18,1046.43,1050.43,667860400
2022-12-15,1049.06,1062.61,1049.06,1055.32,665769400
2022-12-16,1048.62,1064.79,1047.16,1052.48,790237300
2022-12-19,1053.91,1065.59,1038.4,1038.4,852554700
2022-12-20,1035.82,1038.74,1010.08,1023.13,954038800
2022-12-21,1033.34,1033.84,1005.43,1018.88,703570400
2022-12-22,1026.49,1033.18,1016.54,1022.61,531712600
2022-12-23,1023.69,1027.34,1013.2,1020.34,423823400
2022-12-26,1019.66,1021.89,985.21,985.21,623487296
2022-12-27,986.07,1007.88,983.67,1004.57,507289700
2022-12-28,1008.41,1020.52,998.97,1015.66,392271900
2022-12-29,1016.06,1021.96,1009.29,1009.29,371300498
2022-12-30,1017.45,1017.99,1007.09,1007.09,344378600
2023-01-03,1011.39,1043.9,1011.38,1043.9,518145310
2023-01-04,1048.31,1052.6,1041.56,1046.35,566957000
2023-01-05,1048.17,1058.14,1046.64,1055.82,496500700
2023-01-06,1055.51,1065.58,1047.26,1051.44,614549000
2023-01-09,1058.28,1062.12,1050.95,1054.21,386345500
2023-01-10,1054.87,1057.44,1045.75,1053.35,423409835
2023-01-11,1058.77,1065.69,1054.53,1055.76,508219700
2023-01-12,1058.52,1060.97,1050.27,1056.39,384586029
2023-01-13,1060.89,1066.39,1055.23,1060.17,670231695
2023-01-16,1062.19,1067.74,1057.87,1066.68,408111100
2023-01-17,1071.37,1088.29,1069.86,1088.29,592759400
2023-01-18,1092.5,1100.39,1089.56,1098.28,553782600
2023-01-19,1095.55,1111.72,1094.46,1108.08,578271400
2023-01-27,1114.15,1124.3,1111.41,1117.1,571615000
2023-01-30,1117.7,1118.46,1102.57,1102.57,751484500
2023-01-31,1100.74,1111.18,1088.25,1111.18,653586100
2023-02-01,1114.66,1116.96,1075.97,1075.97,974095334
2023-02-02,1079.23,1083.36,1070.81,1077.59,592697450
2023-02-03,1078.79,1081.89,1070.46,1077.15,506090100
2023-02-06,1073.44,1089.29,1067.24,1089.29,415388100
2023-02-07,1088.07,1092.12,1065.18,1065.84,594950572
2023-02-08,1067.58,1079.51,1063.5,1072.22,480268400
2023-02-09,1070.3,1075.2,1064.03,1064.03,383279200
2023-02-10,1065.84,1066.28,1054.08,1055.3,405865100
2023-02-13,1050.92,1054.05,1031.7,1043.7,603924900
2023-02-14,1045.38,1046.64,1032.76,1038.64,338516800
2023-02-15,1037.17,1051.89,1034.39,1048.2,494079200
2023-02-16,1051.16,1058.29,1047.45,1058.29,410294000
2023-02-17,1058.97,1062.25,1053.26,1059.31,429221700
2023-02-20,1059.56,1088.01,1059.56,1086.69,632371800
2023-02-21,1090.35,1095.1,1081.8,1082.23,654984700
2023-02-22,1073.62,1073.93,1054.28,1054.28,766700800
2023-02-23,1053.95,1054.48,1030.58,1053.66,635726600
2023-02-24,1051.55,1052.49,1034.66,1039.56,397316790
2023-02-27,1030.1,1031.59,1017.55,1021.25,513919000
2023-02-28,1027.79,1034.36,1018.72,1024.68,361724100
2023-03-01,1040.55,1040.55,1013.37,1040.55,468710710
2023-03-02,1037.61,1043.8,1033.07,1037.61,323460600
2023-03-03,1024.77,1041.82,1022.78,1024.77,384762000
2023-03-06,1032.42,1042.43,1026.73,1027.18,390065700
2023-03-07,1033.96,1043.92,1033.32,1037.84,424641600
2023-03-08,1028.77,1049.18,1027.8,1049.18,480632600
2023-03-09,1050.64,1060.56,1049.45,1055.95,557648200
2023-03-10,1050.55,1053.86,1046.31,1053.0,456782100
2023-03-13,1047.01,1055.58,1045.46,1052.8,524575300
2023-03-14,1049.3,1051.56,1034.72,1040.13,559130000
2023-03-15,1052.06,1062.55,1049.26,1062.19,549186800
2023-03-16,1056.18,1058.73,1043.65,1047.4,464145188
2023-03-17,1053.37,1055.42,1043.54,1045.14,492329800
2023-03-20,1041.99,1042.6,1022.71,1023.1,476089300
2023-03-21,1028.81,1036.15,1017.05,1032.43,381502000
2023-03-22,1035.84,1042.84,1033.73,1040.54,382708900
2023-03-23,1035.33,1045.1,1030.93,1045.1,369605000
2023-03-24,1047.11,1052.29,1044.02,1046.79,506946000
2023-03-27,1047.89,1053.78,1041.99,1052.25,510473100
2023-03-28,1055.12,1059.83,1051.75,1054.29,583110300
2023-03-29,1055.18,1056.33,1048.26,1056.33,415123604
2023-03-30,1061.32,1066.23,1058.89,1059.44,555220667
2023-03-31,1059.79,1067.55,1059.79,1064.64,574243800
2023-04-03,1074.2,1079.28,1071.62,1079.28,778917800
2023-04-04,1081.02,1082.21,1075.1,1078.45,746158000
2023-04-05,1079.06,1080.86,1074.1,1080.86,706897680
2023-04-06,1083.27,1084.52,1070.91,1070.91,955334562
2023-04-07,1071.09,1072.94,1063.7,1069.71,600601088
2023-04-10,1073.9,1075.54,1063.45,1065.35,789212128
2023-04-11,1063.67,1070.56,1056.9,1069.46,642643084
2023-04-12,1071.66,1072.7,1066.43,1069.45,660871916
2023-04-13,1070.87,1070.88,1062.26,1064.3,595747688
2023-04-14,1067.18,1068.79,1052.89,1052.89,724480200
2023-04-17,1053.15,1054.72,1049.11,1053.81,406565600
2023-04-18,1055.85,1057.15,1050.89,1055.02,494431200
2023-04-19,1057.88,1058.14,1047.47,1048.98,496274699
2023-04-20,1050.02,1051.86,1045.85,1049.25,332580000
2023-04-21,1050.05,1050.4,1041.26,1042.91,512429096
2023-04-24,1045.31,1047.18,1038.36,1041.36,452587200
2023-04-25,1045.79,1045.79,1032.49,1034.85,488994205
2023-04-26,1034.02,1040.8,1029.19,1040.8,431573300
2023-04-27,1041.03,1044.25,1037.62,1039.63,466451198
2023-04-28,1043.18,1049.12,1042.04,1049.12,574314687
2023-05-04,1046.0,1048.16,1038.18,1040.61,571589992
2023-05-05,1040.22,1043.22,1036.69,1040.31,439888399
2023-05-08,1040.31,1053.44,1040.31,1053.44,596496596
2023-05-09,1055.42,1058.71,1052.68,1053.77,502515296
2023-05-10,1055.62,1058.67,1053.34,1058.26,651010589
2023-05-11,1060.75,1063.69,1056.72,1057.12,681482895
2023-05-12,1057.7,1066.9,1053.97,1066.9,688543798
2023-05-15,1075.08,1076.32,1065.71,1065.71,783742292
2023-05-16,1068.54,1069.27,1063.65,1065.91,592131699
2023-05-17,1066.46,1069.95,1060.44,1060.44,762187700
2023-05-18,1063.72,1073.41,1060.94,1068.31,590882500
2023-05-19,1069.62,1070.15,1058.56,1067.07,661637199
2023-05-22,1067.32,1070.64,1065.88,1070.64,634633394
2023-05-23,1073.2,1073.96,1062.15,1065.85,669791099
2023-05-24,1069.11,1069.61,1060.6,1061.79,684806396
2023-05-25,1061.95,1065.5,1057.91,1064.63,615385098
2023-05-26,1067.11,1067.28,1063.76,1063.76,596411399
2023-05-29,1067.27,1077.18,1067.27,1074.98,738474496
2023-05-30,1078.82,1079.31,1071.01,1078.05,816002498
2023-05-31,1078.39,1079.11,1071.38,1075.17,861773099
2023-06-01,1078.39,1078.39,1071.61,1078.39,820373400
2023-06-02,1090.84,1092.24,1083.36,1090.84,973372400
2023-06-05,1100.2,1103.81,1096.76,1097.82,893972894
2023-06-06,1099.99,1108.31,1098.28,1108.31,782674898
2023-06-07,1111.67,1112.28,1104.26,1109.54,930395400
2023-06-08,1111.86,1115.14,1101.32,1101.32,1211637498
2023-06-09,1103.11,1107.53,1097.23,1107.53,839731399
2023-06-12,1110.26,1116.02,1100.08,1116.02,726269396
2023-06-13,1117.43,1122.46,1116.1,1122.46,870411556
2023-06-14,1124.56,1129.49,1117.42,1117.42,845985495
2023-06-15,1117.06,1120.13,1112.11,1116.97,675615198
2023-06-16,1121.92,1128.92,1112.51,1115.22,1075388694
2023-06-19,1115.68,1117.23,1104.73,1105.4,723615794
2023-06-20,1105.75,1111.72,1102.58,1111.72,593189197
2023-06-21,1112.73,1118.46,1110.65,1118.46,800886000
2023-06-22,1126.23,1127.54,1122.27,1125.3,829019298
2023-06-23,1126.23,1130.61,1122.62,1129.38,857067499
2023-06-26,1130.08,1134.0,1119.95,1132.03,955146794
2023-06-27,1134.55,1136.49,1128.82,1134.33,645603695
2023-06-28,1137.18,1140.56,1131.86,1138.35,773617647
2023-06-29,1139.31,1140.43,1125.39,1125.39,839195975
2023-06-30,1124.3,1126.33,1120.01,1120.18,545250297
2023-07-03,1125.5,1128.35,1121.17,1125.5,503824145
2023-07-04,1127.11,1132.12,1123.49,1132.0,638817697
2023-07-05,1136.55,1138.67,1133.45,1134.62,745152500
2023-07-06,1133.7,1135.81,1122.35,1126.22,873408599
2023-07-07,1125.07,1138.07,1122.94,1138.07,713838698
2023-07-10,1142.61,1149.02,1140.03,1149.02,814696484
2023-07-11,1151.13,1157.01,1149.69,1151.77,851937696
2023-07-12,1154.37,1157.43,1149.28,1154.2,696596095
2023-07-13,1159.88,1165.42,1158.15,1165.42,760650797
2023-07-14,1169.2,1169.84,1156.28,1168.4,973944099
2023-07-17,1171.75,1174.89,1168.77,1173.13,852601583
2023-07-18,1173.23,1175.7,1170.04,1174.09,760019590
2023-07-19,1177.5,1178.55,1172.98,1172.98,799774192
2023-07-20,1171.83,1174.39,1166.62,1172.81,740459807
2023-07-21,1173.18,1185.9,1172.07,1185.9,899615350
2023-07-24,1190.74,1193.22,1183.39,1190.72,988829242
2023-07-25,1194.63,1199.27,1193.34,1195.9,919195101
2023-07-26,1195.5,1200.84,1195.44,1200.84,849081405
2023-07-27,1201.69,1203.69,1191.08,1197.33,1079101085
2023-07-28,1197.32,1207.67,1195.86,1207.67,1048693889
2023-07-31,1219.66,1224.81,1212.81,1222.9,1124068439
2023-08-01,1217.56,1234.5,1217.56,1217.56,1207954174
2023-08-02,1220.43,1223.04,1213.18,1220.43,850082857
2023-08-03,1210.95,1222.35,1209.06,1210.95,979172024
2023-08-04,1216.27,1228.12,1214.17,1225.98,1087043095
2023-08-07,1233.1,1241.42,1230.38,1241.42,1115170606
2023-08-08,1244.35,1246.22,1239.01,1242.23,1116419091
2023-08-09,1240.68,1241.96,1231.28,1233.99,1012519359
2023-08-10,1236.31,1238.19,1220.61,1220.61,983439649
2023-08-11,1228.92,1232.21,1213.37,1232.21,984833473
2023-08-14,1237.14,1239.61,1229.04,1236.84,1035132343
2023-08-15,1239.42,1239.42,1230.58,1234.05,850711943
2023-08-16,1239.95,1243.48,1235.27,1243.26,867014966
2023-08-17,1242.58,1243.98,1233.48,1233.48,1050179969
2023-08-18,1227.02,1228.98,1177.74,1177.99,1647301285
2023-08-21,1177.01,1188.16,1164.63,1179.76,1004947430
2023-08-22,1183.92,1184.43,1149.13,1180.49,989598015
2023-08-23,1192.96,1193.79,1168.89,1172.56,653729364
2023-08-24,1175.2,1189.99,1171.33,1189.39,797298659
2023-08-25,1188.99,1192.59,1181.6,1183.37,828435338
2023-08-28,1189.43,1202.02,1189.43,1201.72,765267986
2023-08-29,1204.75,1208.78,1197.57,1204.43,904317444
2023-08-30,1206.25,1213.52,1203.51,1213.16,864553394
2023-08-31,1216.0,1224.84,1214.39,1224.05,887221303
2023-09-05,1231.43,1236.21,1228.7,1234.98,984096413
2023-09-06,1237.07,1245.5,1229.89,1245.5,1067519291
2023-09-07,1248.91,1255.11,1240.82,1243.14,1100446450
2023-09-08,1242.28,1248.1,1240.15,1241.48,973717974
2023-09-11,1250.48,1251.37,1223.33,1223.63,1310639802
2023-09-12,1227.16,1245.44,1220.85,1245.44,881050603
2023-09-13,1248.94,1250.61,1232.84,1238.39,1191621722
2023-09-14,1238.19,1244.21,1223.03,1223.81,1162322737
2023-09-15,1228.87,1233.87,1220.27,1227.36,868566530
2023-09-18,1225.6,1226.56,1203.88,1211.81,762126882
2023-09-19,1215.96,1219.57,1199.85,1211.5,894414350
2023-09-20,1212.7,1226.11,1209.46,1226.11,763673570
2023-09-21,1226.79,1227.88,1211.65,1212.74,923868903
2023-09-22,1197.49,1199.13,1174.57,1193.05,1317428252
2023-09-25,1190.58,1195.62,1153.2,1153.2,995967927
2023-09-26,1150.94,1163.52,1137.96,1137.96,961032520
2023-09-27,1139.76,1153.85,1126.36,1153.85,785214196
2023-09-28,1153.74,1155.39,1136.99,1152.43,654487289
2023-09-29,1157.76,1163.88,1152.45,1154.15,536070186
2023-10-02,1155.25,1161.48,1149.63,1155.25,465888090
2023-10-03,1118.1,1146.59,1117.28,1118.1,940147219
2023-10-04,1106.61,1133.79,1106.4,1128.67,646704090
2023-10-05,1131.35,1133.12,1113.89,1113.89,556935540
2023-10-06,1115.23,1129.13,1107.4,1128.54,606537765
2023-10-09,1130.25,1137.36,1127.03,1137.36,545251858
2023-10-10,1143.6,1150.34,1141.97,1143.69,628149941
2023-10-11,1146.2,1150.81,1138.22,1150.81,499444242
2023-10-12,1155.12,1156.73,1148.11,1151.61,621291840
2023-10-13,1145.03,1155.1,1138.99,1154.73,594801349
2023-10-16,1152.69,1157.46,1140.64,1141.42,623409673
2023-10-17,1145.34,1147.89,1121.65,1121.65,572947922
2023-10-18,1123.73,1125.27,1088.87,1103.4,932038934
2023-10-19,1102.93,1103.65,1087.85,1087.85,615816621
2023-10-20,1085.83,1108.16,1073.73,1108.03,592521786
2023-10-23,1106.56,1106.8,1086.54,1093.53,500481939
2023-10-24,1095.42,1107.3,1088.17,1105.9,444069106
2023-10-25,1106.41,1111.39,1100.64,1101.66,483430997
2023-10-26,1082.8,1083.22,1049.71,1055.45,1129686333
2023-10-27,1059.41,1061.87,1037.46,1060.62,638920128
2023-10-30,1054.03,1060.39,1042.4,1042.4,470396938
2023-10-31,1045.6,1046.17,1025.03,1028.19,706900261
2023-11-01,1039.66,1039.66,1020.01,1039.66,604190197
2023-11-02,1075.47,1075.47,1045.14,1075.47,736277498
2023-11-03,1081.35,1082.23,1071.11,1076.78,709568793
2023-11-06,1082.21,1089.66,1076.78,1089.66,571437300
2023-11-07,1086.68,1089.89,1079.42,1080.29,540407498
2023-11-08,1079.14,1113.43,1075.8,1113.43,886291296
2023-11-09,1116.42,1124.78,1112.13,1113.89,1007657699
2023-11-10,1105.75,1116.02,1101.23,1101.68,955002299
2023-11-13,1103.66,1107.91,1093.19,1100.07,740255909
2023-11-14,1109.08,1115.6,1101.67,1109.73,771510093
2023-11-15,1124.56,1132.75,1118.74,1122.5,883431798
2023-11-16,1119.98,1125.53,1114.97,1125.53,606149798
2023-11-17,1128.14,1129.84,1096.16,1101.19,1178535597
2023-11-20,1085.4,1111.26,1085.32,1103.66,751153197
2023-11-21,1112.61,1112.77,1103.79,1110.46,601628500
2023-11-22,1111.35,1115.47,1103.26,1113.82,812591497
2023-11-23,1117.71,1118.54,1088.49,1088.49,952327292
2023-11-24,1090.97,1095.61,1073.31,1095.61,900881627
2023-11-27,1095.59,1096.84,1085.69,1088.06,507177396
2023-11-28,1088.6,1095.43,1076.45,1095.43,593255200
2023-11-29,1097.28,1105.28,1096.33,1102.8,562813100
2023-11-30,1101.75,1107.45,1094.13,1094.13,659979598
2023-12-01,1102.16,1102.2,1090.08,1102.16,569333260
2023-12-04,1107.74,1123.96,1106.62,1120.49,1038038191
2023-12-05,1122.28,1124.11,1113.55,1115.97,753445896
2023-12-06,1118.06,1126.43,1116.03,1126.43,777008797
2023-12-07,1128.67,1129.83,1109.51,1121.49,1298442633
2023-12-08,1122.09,1127.46,1119.43,1124.44,737605026
2023-12-11,1127.92,1129.15,1120.32,1125.5,618307398
2023-12-12,1127.55,1129.77,1123.35,1127.63,540735135
2023-12-13,1129.94,1131.21,1112.08,1114.2,763976999
2023-12-14,1119.62,1120.36,1107.86,1110.13,603906899
2023-12-15,1109.51,1112.79,1102.3,1102.3,684449897
2023-12-18,1103.36,1103.74,1091.45,1091.88,544995667
2023-12-19,1091.26,1096.3,1082.29,1096.3,562157577
2023-12-20,1098.1,1102.27,1093.38,1100.76,470477400
2023-12-21,1096.22,1102.43,1094.47,1102.43,451416808
2023-12-22,1103.08,1104.65,1099.32,1103.06,496344599
2023-12-25,1104.27,1118.31,1104.27,1117.66,551279599
2023-12-26,1120.11,1123.11,1117.93,1122.25,575288899
2023-12-27,1123.28,1126.47,1121.99,1121.99,570737700
2023-12-28,1122.57,1130.58,1120.5,1128.93,614925999
2023-12-29,1131.75,1135.05,1129.93,1129.93,621075896
2024-01-02,1131.72,1139.71,1128.69,1131.72,778092693
2024-01-03,1144.17,1144.17,1128.32,1144.17,657568096
2024-01-04,1145.49,1160.08,1144.32,1150.72,1141646899
2024-01-05,1152.37,1155.84,1149.08,1154.68,760268299
2024-01-08,1159.42,1162.56,1155.48,1160.19,814410599
2024-01-09,1161.71,1162.83,1155.46,1158.59,799457699
2024-01-10,1158.79,1166.1,1155.94,1161.54,936249400
2024-01-11,1162.49,1169.1,1157.43,1162.22,787237200
2024-01-12,1154.91,1161.91,1146.75,1154.7,1038665399
2024-01-15,1159.37,1163.75,1154.12,1154.12,559640596
2024-01-16,1150.31,1163.12,1147.71,1163.12,570974548
2024-01-17,1161.95,1168.46,1160.45,1162.53,694214315
2024-01-18,1164.32,1169.73,1162.62,1169.06,569563599
2024-01-19,1171.5,1181.5,1171.47,1181.5,630781700
2024-01-22,1186.29,1186.96,1175.54,1182.86,871962100
